SIC_Industry,ComparerSubIndustry,Similarity__GS__,Similarity__TF__,Combo_Similarity
Local trucking with storage,Farm product warehousing and storage,0.24176642,0.5554742217063904,0.3986203223466873
Local trucking with storage,Computer storage devices,0.32232648,0.46012309193611145,0.39122478663921356
Local trucking with storage,Local and suburban transit,0.253778,0.489622563123703,0.3717002868652344
Local trucking with storage,"Local passenger transportation, nec",0.41093516,0.0,0.2054675817489624
Local trucking with storage,Storage batteries,0.3345558,0.0,0.16727790236473083
Local trucking with storage,Local bus charter service,0.2656579,0.0,0.132828950881958
Local trucking with storage,"Bus charter service, except local",0.24800813,0.0,0.124004065990448
Local trucking with storage,"Water transportation of freight, nec",0.21254148,0.0,0.10627073794603348
Local trucking with storage,Freight transportation arrangement,0.19697836,0.0,0.0984891802072525
Local trucking with storage,Railroad equipment,0.16370362,0.0,0.08185181021690369
Local trucking with storage,"Transportation services, nec",0.15071373,0.0,0.0753568634390831
Local trucking with storage,"Transportation equipment, nec",0.15071373,0.0,0.0753568634390831
Local trucking with storage,Transportation equipment & supplies,0.15071373,0.0,0.0753568634390831
Local trucking with storage,Truck trailers,0.11554673,0.0,0.05777336657047272
Local trucking with storage,Truck and bus bodies,0.110551246,0.0,0.05527562275528908
Local trucking with storage,Freight trans. on the Great Lakes,0.10436922,0.0,0.052184611558914185
Local trucking with storage,Deep sea foreign trans. of freight,0.102451056,0.0,0.05122552812099457
Local trucking with storage,"Water transportation services, nec",0.10028881,0.0,0.05014440417289734
Local trucking with storage,"Railroads, line-haul operating",0.09862207,0.0,0.04931103438138962
Local trucking with storage,Deep sea domestic trans. of freight,0.098248556,0.0,0.049124278128147125
Local trucking with storage,Rental of railroad cars,0.09340842,0.0,0.046704210340976715
Local trucking with storage,Railroad property lessors,0.09231878,0.0,0.04615939036011696
Local trucking with storage,Industrial trucks and tractors,0.088953145,0.0,0.044476572424173355
Local trucking with storage,Towing and tugboat service,0.085516825,0.0,0.04275841265916824
Local trucking with storage,Civic and social associations,0.08345261,0.0,0.041726306080818176
Local trucking with storage,"Truck rental and leasing, no drivers",0.08056588,0.0,0.04028293862938881
Local trucking with storage,"Water passenger transportation, nec",0.07947557,0.0,0.03973778337240219
Local trucking with storage,"Regulation, admin. of transportation",0.07635775,0.0,0.03817887604236603
Local trucking with storage,State commercial banks,0.07030614,0.0,0.035153068602085114
Local trucking with storage,"Air transportation, scheduled",0.06954469,0.0,0.034772343933582306
Local trucking with storage,"Air transportation, nonscheduled",0.06954469,0.0,0.034772343933582306
Local trucking with storage,Information retrieval services,0.0665235,0.0,0.033261749893426895
Local trucking with storage,Urban and community development,0.063140035,0.0,0.03157001733779907
Local trucking with storage,State credit unions,0.056889243,0.0,0.028444621711969376
Local trucking with storage,Intercity & rural bus transportation,0.050828964,0.0,0.02541448175907135
"Local trucking, without storage","Local trucking, without storage",1.0,1.0,1.0
"Local trucking, without storage",Local trucking with storage,0.7885257,0.8732103109359741,0.8308680057525635
"Local trucking, without storage","Trucking, except local",0.5813048,0.7180927395820618,0.6496987640857697
"Local trucking, without storage","Special warehousing and storage, nec",0.2830368,0.4980393052101135,0.3905380517244339
"Local trucking, without storage","Local passenger transportation, nec",0.32403296,0.44061368703842163,0.38232332468032837
"Local trucking, without storage",Trucking terminal facilities,0.33870596,0.4143870174884796,0.3765464872121811
"Local trucking, without storage",General warehousing and storage,0.24237458,0.48602956533432007,0.3642020747065544
"Local trucking, without storage",Refrigerated warehousing and storage,0.20605919,0.4937439560890198,0.34990157186985016
"Local trucking, without storage",Local and suburban transit,0.2001105,0.48157811164855957,0.3408443033695221
"Local trucking, without storage",Farm product warehousing and storage,0.19063905,0.46231991052627563,0.3264794796705246
"Local trucking, without storage",Storage batteries,0.26380587,0.0,0.13190293312072754
"Local trucking, without storage",Computer storage devices,0.25416273,0.0,0.12708136439323425
"Local trucking, without storage",Local bus charter service,0.20947808,0.0,0.10473904013633728
"Local trucking, without storage","Bus charter service, except local",0.19556078,0.0,0.09778039157390594
"Local trucking, without storage","Water transportation of freight, nec",0.16759442,0.0,0.08379720896482468
"Local trucking, without storage",Freight transportation arrangement,0.15532249,0.0,0.07766124606132507
"Local trucking, without storage",Railroad equipment,0.12908451,0.0,0.064542256295681
"Local trucking, without storage","Transportation services, nec",0.11884164,0.0,0.05942082032561302
"Local trucking, without storage","Transportation equipment, nec",0.11884164,0.0,0.05942082032561302
"Local trucking, without storage",Transportation equipment & supplies,0.11884164,0.0,0.05942082032561302
"Local trucking, without storage",Truck trailers,0.09111158,0.0,0.04555578902363777
"Local trucking, without storage",Truck and bus bodies,0.0871725,0.0,0.04358625039458275
"Local trucking, without storage",Freight trans. on the Great Lakes,0.08229781,0.0,0.04114890471100807
"Local trucking, without storage",Deep sea foreign trans. of freight,0.08078529,0.0,0.040392644703388214
"Local trucking, without storage","Water transportation services, nec",0.0790803,0.0,0.03954014927148819
"Local trucking, without storage","Railroads, line-haul operating",0.07776603,0.0,0.038883015513420105
"Local trucking, without storage",Deep sea domestic trans. of freight,0.07747151,0.0,0.038735754787921906
"Local trucking, without storage",Rental of railroad cars,0.07365494,0.0,0.03682747110724449
"Local trucking, without storage",Railroad property lessors,0.072795734,0.0,0.036397866904735565
"Local trucking, without storage",Industrial trucks and tractors,0.070141844,0.0,0.03507092222571373
"Local trucking, without storage",Towing and tugboat service,0.06743221,0.0,0.0337161049246788
"Local trucking, without storage",Civic and social associations,0.06580453,0.0,0.03290226683020592
"Local trucking, without storage","Truck rental and leasing, no drivers",0.06352827,0.0,0.031764134764671326
"Local trucking, without storage","Water passenger transportation, nec",0.062668525,0.0,0.03133426234126091
"Local trucking, without storage","Regulation, admin. of transportation",0.060210045,0.0,0.030105022713541985
"Local trucking, without storage",State commercial banks,0.055438194,0.0,0.027719097211956978
"Local trucking, without storage","Air transportation, scheduled",0.05483777,0.0,0.02741888538002968
"Local trucking, without storage","Air transportation, nonscheduled",0.05483777,0.0,0.02741888538002968
"Local trucking, without storage",Information retrieval services,0.052455492,0.0,0.026227746158838272
"Local trucking, without storage",Urban and community development,0.049787544,0.0,0.02489377185702324
"Local trucking, without storage",State credit unions,0.044858627,0.0,0.022429313510656357
"Local trucking, without storage",Intercity & rural bus transportation,0.04007994,0.0,0.02003997005522251
Logging,Logging,1.0,1.0,1.0
Logging,Forest products,0.22589603,0.40684545040130615,0.31637074053287506
Logging,Forestry services,0.21992993,0.3746834397315979,0.29730668663978577
Logging,Wood preserving,0.0,0.42024022340774536,0.21012011170387268
Logging,"Commercial printing, nec",0.0,0.39489394426345825,0.19744697213172913
Logging,"Wood products, nec",0.0,0.3726417124271393,0.18632085621356964
Logging,Newspapers,0.0,0.367456316947937,0.1837281584739685
Logging,Credit reporting services,0.0,0.3667590916156769,0.18337954580783844
Logging,Periodicals,0.0,0.35752081871032715,0.17876040935516357
Logging,"Commercial printing, lithographic",0.0,0.3465471565723419,0.17327357828617096
Logging,Timber tracts,0.17285089,0.0,0.08642544597387314
Lubricating oils and greases,Lubricating oils and greases,0.99999994,1.0,0.9999999701976776
Lubricating oils and greases,"Edible fats and oils, nec",0.34292257,0.6832812428474426,0.5131019055843353
Lubricating oils and greases,Animal and marine fats and oils,0.33067346,0.5971565842628479,0.46391502022743225
Lubricating oils and greases,"Vegetable oil mills, nec",0.0,0.6520095467567444,0.3260047733783722
Lubricating oils and greases,"Petroleum products, nec",0.0,0.5574789643287659,0.27873948216438293
Lubricating oils and greases,Cottonseed oil mills,0.0,0.5438190698623657,0.27190953493118286
Lubricating oils and greases,Petroleum refining,0.0,0.5174802541732788,0.2587401270866394
Lubricating oils and greases,Refined petroleum pipelines,0.0,0.45961225032806396,0.22980612516403198
Lubricating oils and greases,Crude petroleum pipelines,0.0,0.4386463165283203,0.21932315826416016
Lubricating oils and greases,Soybean oil mills,0.0,0.4279390275478363,0.21396951377391815
Lubricating oils and greases,Metal coating and allied services,0.096547104,0.0,0.04827355220913887
Lubricating oils and greases,"Paints, varnishes, and supplies",0.08155643,0.0,0.04077821597456932
Lubricating oils and greases,Medicinals and botanicals,0.07520077,0.0,0.037600383162498474
Lubricating oils and greases,Plating and polishing,0.06014733,0.0,0.03007366508245468
Lubricating oils and greases,Wood pallets and skids,0.058201883,0.0,0.029100941494107246
Lubricating oils and greases,"Gaskets, packing and sealing devices",0.04118029,0.0,0.020590145140886307
Luggage,Luggage,1.0,1.0,1.0
Luggage,Luggage and leather goods stores,0.7720148,0.6997705698013306,0.7358926832675934
Luggage,Textile bags,0.2788284,0.4584864377975464,0.3686574250459671
Luggage,Packing and crating,0.0,0.4828847050666809,0.24144235253334045
Luggage,Aircraft,0.0,0.4631597101688385,0.23157985508441925
Luggage,Travel agencies,0.0,0.4542448818683624,0.2271224409341812
Luggage,Furniture stores,0.0,0.4335159361362457,0.21675796806812286
Luggage,Furniture,0.0,0.4335159361362457,0.21675796806812286
Luggage,Cutlery,0.0,0.42593953013420105,0.21296976506710052
Luggage,Security systems services,0.0,0.3995266556739807,0.19976332783699036
Luggage,Marine cargo handling,0.19201475,0.0,0.09600737690925598
Luggage and leather goods stores,Luggage and leather goods stores,1.0,1.0,1.0
Luggage and leather goods stores,Luggage,0.7720148,0.6997705698013306,0.7358926832675934
Luggage and leather goods stores,"Leather goods, nec",0.63560456,0.7027161717414856,0.6691603660583496
Luggage and leather goods stores,"Personal leather goods, nec",0.44150895,0.6270890831947327,0.5342990159988403
Luggage and leather goods stores,Leather and sheep-lined clothing,0.3298419,0.6232372522354126,0.47653958201408386
Luggage and leather goods stores,Textile bags,0.21525966,0.5756023526191711,0.3954310044646263
Luggage and leather goods stores,Carpet and upholstery cleaning,0.109673165,0.43588972091674805,0.27278144285082817
Luggage and leather goods stores,Furniture stores,0.0,0.4504009485244751,0.22520047426223755
Luggage and leather goods stores,Furniture,0.0,0.4504009485244751,0.22520047426223755
Luggage and leather goods stores,Cutlery,0.0,0.4447019398212433,0.22235096991062164
Luggage and leather goods stores,Leather tanning and finishing,0.32205486,0.0,0.1610274314880371
Luggage and leather goods stores,Leather gloves and mittens,0.2807402,0.0,0.14037010073661804
Luggage and leather goods stores,Upholstered household furniture,0.16004458,0.0,0.08002229034900665
Luggage and leather goods stores,Marine cargo handling,0.14823823,0.0,0.07411911338567734
Luggage and leather goods stores,Drapery and upholstery stores,0.13418172,0.0,0.06709086149930954
Lumber and other building materials,Lumber and other building materials,1.0,1.0,1.0
Lumber and other building materials,"Construction materials, nec",0.48103726,0.7303100228309631,0.6056736409664154
Lumber and other building materials,"Lumber, plywood, and millwork",0.4768988,0.5817098617553711,0.5293043255805969
Lumber and other building materials,Prefabricated wood buildings,0.35496628,0.6107556223869324,0.4828609526157379
Lumber and other building materials,Public building & related furniture,0.38562962,0.5414407253265381,0.4635351747274399
Lumber and other building materials,Timber tracts,0.24247497,0.5169628858566284,0.37971892952919006
Lumber and other building materials,"Structural wood members, nec",0.13289176,0.5268568992614746,0.32987432926893234
Lumber and other building materials,Wood office furniture,0.15917183,0.49143409729003906,0.32530296593904495
Lumber and other building materials,Woodworking machinery,0.0,0.5485830903053284,0.2742915451526642
Lumber and other building materials,Carpentry work,0.0,0.5001359581947327,0.25006797909736633
Lumber and other building materials,"Brick, stone, & related materials",0.32443517,0.0,0.16221758723258972
Lumber and other building materials,"Building maintenance services, nec",0.32088742,0.0,0.16044370830059052
Lumber and other building materials,Softwood veneer and plywood,0.31983155,0.0,0.1599157750606537
Lumber and other building materials,"Wood products, nec",0.30967146,0.0,0.15483573079109192
Lumber and other building materials,"Installing building equipment, nec",0.29964992,0.0,0.14982496201992035
Lumber and other building materials,Nonresidential building operators,0.2690323,0.0,0.1345161497592926
Lumber and other building materials,Apartment building operators,0.2561436,0.0,0.12807179987430573
Lumber and other building materials,Boat building and repairing,0.2518392,0.0,0.12591959536075592
Lumber and other building materials,Plastics materials and resins,0.24702768,0.0,0.1235138401389122
